,time,event
73164,6119.758711796029,D
73165,6119.865452266014,A
73166,6119.903020554475,A
73167,6119.960915421584,A
73168,6120.08227298899,C
73169,6120.146639898127,D
73170,6120.190847503714,D
73171,6120.27443078979,C
73172,6120.277926641725,A
73173,6120.365528486092,A
73174,6120.374726081852,A
73175,6120.4483373821595,D
73176,6120.938234400605,A
73177,6121.030811702323,D
73178,6121.043175764273,D
73179,6121.053334903385,A
73180,6121.085078548486,C
73181,6121.2486346517835,A
73182,6121.283772546597,B
73183,6121.321949507286,A
73184,6121.520882629655,D
73185,6121.564487551937,B
73186,6121.667010558556,B
73187,6121.722540652217,D
73188,6121.75706356205,A
73189,6121.777667779509,D
73190,6121.926059152868,D
73191,6121.981096885912,A
73192,6122.1706242185965,A
73193,6122.2009686120455,C
73194,6122.202845726295,C
73195,6122.3119277938,A
73196,6122.332463884537,D
73197,6122.334309847485,D
73198,6122.5319729411085,A
73199,6122.61512353236,B
73200,6122.624687920228,A
73201,6122.7334851844735,A
73202,6122.9359160513795,A
73203,6122.990154065517,A
73204,6123.13618944656,B
73205,6123.1988244059485,A
73206,6123.227607773317,A
73207,6123.252810471325,B
73208,6123.2702183265055,A
73209,6123.278726707553,A
73210,6123.437512656914,B
73211,6123.5583515864255,B
73212,6123.561807677675,A
73213,6123.59641538094,B
73214,6123.628497516427,D
73215,6123.7328403795045,D
73216,6123.814393851006,D
73217,6123.823659076912,A
73218,6124.041582657382,C
73219,6124.0832937954065,B
73220,6124.225608493274,A
73221,6124.299749029213,C
73222,6124.3106033855165,D
73223,6124.442614929604,A
73224,6124.4775254436045,B
73225,6124.573089239207,A
73226,6124.627800042504,D
73227,6124.787480998045,B
73228,6124.810781948031,B
73229,6124.853715026942,A
73230,6125.102130871341,A
73231,6125.140528668583,B
73232,6125.260130278336,A
73233,6125.314395228326,B
73234,6125.514516099964,B
73235,6125.532433176167,D
73236,6125.655840503511,B
73237,6125.670777253853,D
73238,6125.700969076635,A
73239,6125.8687055142655,D
73240,6125.918744943134,D
73241,6125.928489363552,A
73242,6126.0053322362655,C
73243,6126.132547626772,B
73244,6126.292746549207,A
73245,6126.338529027107,D
73246,6126.3989493090185,C
73247,6126.408882055259,A
73248,6126.491832301407,B
73249,6126.583677032716,D
73250,6126.626744348123,D
73251,6126.631524786714,B
73252,6126.637399257538,A
73253,6126.949452176771,A
73254,6127.014024926462,C
73255,6127.095805550874,A
73256,6127.1139011301575,A
73257,6127.264384368478,A
73258,6127.527935714455,C
73259,6127.533155837232,A
73260,6127.869839804536,B
73261,6127.932707646621,A
73262,6128.065425868057,B
73263,6128.103623358461,C
73264,6128.142664671096,A
73265,6128.188656724124,A
73266,6128.3209773778735,A
73267,6128.342491867754,A
73268,6128.406784048231,A
73269,6128.614911709426,A
73270,6128.627837518296,A
73271,6128.691631435404,C
73272,6128.751735469477,D
73273,6128.84682529665,B
73274,6128.946184039053,A
73275,6129.042260297661,A
73276,6129.061871199883,A
73277,6129.092883725924,A
73278,6129.337301019797,D
73279,6129.409108876338,A
73280,6129.597188581715,A
73281,6129.608897209328,A
73282,6129.612283837208,A
73283,6129.712138989952,D
73284,6129.729950245707,B
73285,6129.749116105075,D
73286,6129.7590749430265,D
73287,6129.800887954333,A
73288,6129.823070375172,A
73289,6129.879615662758,A
73290,6129.991010112613,A
73291,6130.071947825969,A
73292,6130.183883587469,A
73293,6130.309248419238,A
73294,6130.315336808267,A
73295,6130.397651354657,A
73296,6130.437644565951,C
73297,6130.529431281682,A
73298,6130.545671555443,A
73299,6130.5958507063815,A
73300,6130.6019946013785,A
73301,6130.812107214035,A
73302,6130.933554101752,C
73303,6130.934099979781,A
73304,6130.992581974813,A
73305,6131.115881684978,B
73306,6131.264537908361,A
73307,6131.279669678643,D
73308,6131.342465480337,A
73309,6131.358610738066,C
73310,6131.463278507817,D
73311,6131.483614056854,B
73312,6131.553844652605,B
73313,6131.580368016156,A
73314,6131.649319078924,A
73315,6131.6656682965495,B
73316,6131.6841560568455,A
73317,6131.82851108149,D
73318,6131.866257624032,A
73319,6131.87454199747,D
73320,6131.90594340083,A
73321,6132.150078680248,D
73322,6132.448635221164,A
73323,6132.684637937671,A
73324,6132.826957372394,C
73325,6132.854636349066,A
73326,6133.070950308939,D
73327,6133.1195211660315,A
73328,6133.193817598909,C
73329,6133.250906763748,A
73330,6133.277478423967,A
73331,6133.286107652116,B
73332,6133.298124925398,A
73333,6133.30331520905,D
73334,6133.315838795107,C
73335,6133.4972635615295,B
73336,6133.6365779802345,A
73337,6133.717023636572,A
73338,6134.155990561275,D
73339,6134.187440671127,A
73340,6134.327018187683,A
73341,6134.328519437612,D
73342,6134.378316390465,B
73343,6134.434022355402,D
73344,6134.46582813728,A
73345,6134.573191171657,D
73346,6134.77271239667,C
73347,6134.787445925105,B
73348,6134.787878232021,D
73349,6134.798395745282,C
73350,6134.856643243346,C
73351,6134.933000892743,A
73352,6135.1257456192325,D
73353,6135.173961204013,C
73354,6135.283139385418,C
73355,6135.378401106221,A
73356,6135.582838883612,A
73357,6135.595258901795,A
73358,6135.811191460582,A
73359,6135.864138710499,A
73360,6135.914840532873,A
73361,6135.998343357221,A
73362,6136.248115108945,C
73363,6136.3849107950355,B
73364,6136.447612242876,B
73365,6136.5642188327,A
73366,6136.578475686452,A
73367,6136.640739090912,A
73368,6136.647851000722,A
73369,6136.82233940203,A
73370,6137.0406955741,C
73371,6137.296175777493,D
73372,6137.532057444199,C
73373,6137.616447473785,A
73374,6137.646438412202,B
73375,6137.713195010929,A
73376,6137.782490574879,B
73377,6137.786871605321,D
73378,6137.896490830172,D
73379,6138.045064523707,A
73380,6138.051332374602,C
73381,6138.097093937801,D
73382,6138.108298974509,A
73383,6138.205181798285,B
73384,6138.453619615967,B
73385,6138.7917664556235,D
73386,6138.817104567821,A
73387,6138.883579411136,D
73388,6139.0251044695,B
73389,6139.171109641472,D
73390,6139.176836514373,C
73391,6139.241355508405,A
73392,6139.353455547079,A
73393,6139.41980972686,A
73394,6139.473268233779,A
73395,6139.525817753977,C
73396,6139.635994344568,A
73397,6139.685650151391,B
73398,6139.70959914589,A
73399,6139.730794604548,A
73400,6139.747393959829,A
73401,6139.747942335824,D
73402,6139.777169316579,A
73403,6139.7834958417725,D
73404,6139.833088467112,D
73405,6139.893454813945,A
73406,6140.024111328441,D
73407,6140.025459113511,B
73408,6140.037117020417,C
73409,6140.1229409746265,D
73410,6140.185624222327,A
73411,6140.216351867546,A
73412,6140.256006742636,A
73413,6140.376426104062,A
73414,6140.4215287067955,D
73415,6140.527618413062,D
73416,6140.576580371209,C
73417,6140.650968838418,A
73418,6140.769479805795,A
73419,6140.905745333151,D
73420,6141.1327730001685,B
73421,6141.264048017863,D
73422,6141.34605159331,A
73423,6141.451943590631,A
73424,6141.474096996584,A
73425,6141.529184685566,A
73426,6141.656126084726,A
73427,6141.775601484295,A
73428,6141.8580170422665,D
73429,6141.97612183974,D
73430,6141.979561311167,B
73431,6142.140868603134,A
73432,6142.1835557312015,A
73433,6142.187783521563,C
73434,6142.305998656344,D
73435,6142.497095849121,A
73436,6142.535976210703,D
73437,6142.542529968008,B
73438,6142.65472904481,D
73439,6142.656744380182,A
73440,6142.673604293274,D
73441,6142.7245972685905,A
73442,6143.0129582324735,A
73443,6143.018587876113,A
73444,6143.093801216937,A
73445,6143.336052907631,A
73446,6143.413441438144,C
73447,6143.426111887905,A
73448,6143.471886854497,A
73449,6143.485891921314,B
73450,6143.511422807453,A
73451,6143.708349864571,D
73452,6143.731050525995,A
73453,6143.731864645119,A
73454,6143.749510568162,D
73455,6143.866607396523,B
73456,6144.1200590984945,D
73457,6144.256163989577,D
73458,6144.3449920167395,D
73459,6144.354869535112,C
73460,6144.388838922055,A
73461,6144.412978713205,A
73462,6144.439398282977,A
73463,6144.466306434213,A
73464,6144.480226595432,A
73465,6144.598167495646,B
73466,6144.7032088242895,C
73467,6144.783913373984,D
73468,6144.829229353139,D
73469,6144.876841478468,D
73470,6144.889300236831,A
73471,6145.000844988159,A
73472,6145.110072532948,D
73473,6145.1274725378225,B
73474,6145.153462158443,A
73475,6145.154644792157,C
73476,6145.179010611074,A
73477,6145.274869052648,A
73478,6145.3594936530835,A
73479,6145.490478194443,A
73480,6145.525883221127,A
73481,6145.533588620124,A
73482,6145.616787562574,A
73483,6145.624702632161,B
73484,6145.735921755197,A
73485,6145.7416490483865,A
73486,6145.890133186146,D
73487,6145.90865979529,C
73488,6146.041332454746,B
73489,6146.341864351393,D
73490,6146.382837041097,A
73491,6146.4876418764225,A
73492,6146.500786894406,D
73493,6146.514371324457,B
73494,6146.737765633166,B
73495,6146.782448191302,A
73496,6146.794963965765,A
73497,6146.846042296355,A
73498,6146.857516231718,D
73499,6146.924006260176,D
73500,6147.042273862079,A
73501,6147.044359301238,A
73502,6147.081786886424,A
73503,6147.088967855861,D
73504,6147.22916247685,C
73505,6147.343088473567,D
73506,6147.3463518609415,A
73507,6147.419640292497,A
73508,6147.452910004478,D
73509,6147.469112779035,B
73510,6147.972918001687,A
73511,6148.0168939795485,A
73512,6148.020675939729,A
73513,6148.092370742688,B
73514,6148.112294294516,A
73515,6148.16585161085,D
73516,6148.193556805735,A
73517,6148.283910168987,A
73518,6148.319143097715,D
73519,6148.529831899383,D
73520,6148.796606449627,D
73521,6148.811181745426,B
73522,6148.854157256988,B
73523,6148.906627449752,B
73524,6149.036535342969,D
73525,6149.196438024997,A
73526,6149.239230616043,D
73527,6149.283928980929,A
73528,6149.501121028083,A
73529,6149.552523243906,C
73530,6149.694773273906,A
73531,6149.70467108064,C
73532,6149.7509350060545,A
73533,6149.858415435886,D
73534,6149.870256974305,D
73535,6150.069282376468,A
73536,6150.336631171977,D
73537,6150.344242704904,A
73538,6150.355044231842,A
73539,6150.36843859034,C
73540,6150.397251862256,A
73541,6150.406032812928,A
73542,6150.432294816345,A
73543,6150.498026447147,A
73544,6150.502447912951,A
73545,6150.657497989507,B
73546,6150.780687869477,A
73547,6150.891669631392,C
73548,6150.9843683588015,A
73549,6151.015084799709,D
73550,6151.0282446353185,C
73551,6151.300341959347,A
73552,6151.304895978536,D
73553,6151.332124675518,A
73554,6151.377735783989,D
73555,6151.389481181262,A
73556,6151.4165746727995,B
73557,6151.523352188948,B
73558,6151.569618338706,A
73559,6151.570616984968,D
73560,6151.63335960614,C
73561,6151.684394280757,C
73562,6151.685762330433,A
73563,6151.916890333945,A
73564,6151.947341924728,B
73565,6152.047248070349,D
73566,6152.207001136811,C
73567,6152.300976969594,D
73568,6152.316511721953,A
73569,6152.319351927046,A
73570,6152.324751575782,A
73571,6152.36162473295,D
73572,6152.477517144353,A
73573,6152.505340912559,A
73574,6152.719913551414,B
73575,6152.843681287328,D
73576,6152.911953398196,C
73577,6153.020638556686,D
73578,6153.121767609876,D
73579,6153.148533737914,B
73580,6153.20494253441,B
73581,6153.518029073677,C
73582,6153.549825055486,A
73583,6153.5900700856055,A
73584,6153.639919276617,A
73585,6153.844103304044,D
73586,6153.86194384903,A
73587,6154.086788050565,A
73588,6154.1454058006,D
73589,6154.342511287098,A
73590,6154.391624703291,C
73591,6154.408362580719,C
73592,6154.540230566832,D
73593,6154.777861477356,A
73594,6154.805230826725,A
73595,6154.838401127701,A
73596,6154.891786591185,A
73597,6154.959792607293,C
73598,6155.033696231636,D
73599,6155.1500641472985,A
73600,6155.242959286836,A
73601,6155.608151150794,D
73602,6155.619931999588,D
73603,6155.643588408405,A
73604,6155.657877746099,A
73605,6155.925526557816,A
73606,6155.956425296834,C
73607,6156.000045412079,A
73608,6156.041994200966,C
73609,6156.067649015196,D
73610,6156.139658007789,A
73611,6156.3169604818395,A
73612,6156.369400736576,C
73613,6156.370607327034,A
73614,6156.403286280326,A
73615,6156.40758548453,D
73616,6156.607555871167,C
73617,6156.651840695782,D
73618,6156.661570518169,C
73619,6156.684537508727,C
73620,6156.754028994909,A
73621,6156.820817272204,A
73622,6156.931001266529,C
73623,6156.931889436955,A
73624,6156.938421892064,D
73625,6156.944425934641,A
73626,6156.945936062837,A
73627,6157.006789257252,A
73628,6157.013945910959,A
73629,6157.054563165743,D
73630,6157.1129583234815,C
73631,6157.115711689419,C
73632,6157.13964867901,A
73633,6157.207956599418,C
73634,6157.237156655255,D
73635,6157.354280386689,B
73636,6157.801039465589,D
73637,6157.900080275102,B
73638,6157.917731606162,D
73639,6157.927455752581,A
73640,6157.928971007568,A
73641,6158.197203835345,A
73642,6158.360863117885,A
73643,6158.403296091927,D
73644,6158.464119134906,B
73645,6158.514313825221,C
73646,6158.522686052254,A
73647,6158.552567601742,D
73648,6158.563751991602,A
73649,6158.598368183296,A
73650,6158.60816845352,A
73651,6158.66508544632,A
73652,6158.707825176248,B
73653,6158.852403996732,D
73654,6158.854117906154,D
73655,6158.866295324898,C
73656,6158.934753824837,A
73657,6158.939901829098,D
73658,6158.988587340156,D
73659,6159.020027207401,A
73660,6159.063837145863,A
73661,6159.090598805655,A
73662,6159.236608319571,A
73663,6159.265152465279,A
73664,6159.473942132788,A
73665,6159.601177245468,A
73666,6159.6397861432215,B
73667,6159.665754304482,A
73668,6159.716541595918,A
73669,6159.796503075563,A
73670,6159.864982058885,A
73671,6159.985144395233,A
73672,6159.9995114983885,A
73673,6160.010613293863,A
73674,6160.0902098387405,A
73675,6160.157744106467,D
73676,6160.203252068326,A
73677,6160.318323962476,D
73678,6160.322967932748,A
73679,6160.394600752356,D
73680,6160.558152346051,A
73681,6160.6353447691845,B
73682,6160.647411168511,B
73683,6160.756176689129,C
73684,6160.82605720806,C
73685,6160.867995635574,A
73686,6161.067201613835,A
73687,6161.122708163426,D
73688,6161.227110030432,C
73689,6161.351185159195,D
73690,6161.46757981986,C
73691,6161.487799192384,D
73692,6161.49118585526,B
73693,6161.814844536741,A
73694,6161.843907617664,D
73695,6161.990319557498,A
73696,6162.018542330749,C
73697,6162.073548351406,C
73698,6162.2075887780575,D
73699,6162.401673186325,D
73700,6162.641747145846,A
73701,6162.812219830445,A
73702,6162.813036088241,A
73703,6162.939476618388,C
73704,6162.96212999529,D
73705,6163.01155764222,A
73706,6163.040098563924,B
73707,6163.054813660363,C
73708,6163.062852262422,B
73709,6163.121210812159,C
73710,6163.160684204011,A
73711,6163.207389997548,A
73712,6163.284450809068,A
73713,6163.362845363459,A
73714,6163.410483407029,D
73715,6163.434285753271,A
73716,6163.49783071117,C
73717,6163.510375617811,A
73718,6163.6903917484815,B
73719,6163.699053338632,C
73720,6163.716347367963,B
73721,6163.732517782656,A
73722,6163.81124418486,A
73723,6163.865869273909,A
73724,6164.161821102015,A
73725,6164.266388852163,A
73726,6164.317374623824,D
73727,6164.420295958629,B
73728,6164.5229843091665,D
73729,6164.588883761621,C
73730,6164.69328902428,A
73731,6164.904219773903,C
73732,6164.908812959989,D
73733,6165.058768057765,A
73734,6165.092019973476,A
73735,6165.217047093766,B
73736,6165.435367088665,A
73737,6165.4406886571605,A
73738,6165.511250620218,D
73739,6165.733110456247,C
73740,6165.807417872878,A
73741,6165.9023345410005,A
73742,6166.1457968123195,D
73743,6166.168714748623,A
73744,6166.176770963115,C
73745,6166.189076758164,A
73746,6166.285768508457,A
73747,6166.306791459044,A
73748,6166.320264851762,A
73749,6166.463371020594,D
73750,6166.564625875397,A
73751,6166.613316557832,A
73752,6166.681810971216,B
73753,6167.062746061734,C
73754,6167.187610050336,D
73755,6167.23388896709,C
73756,6167.298929395,A
73757,6167.337934410446,D
73758,6167.34729175139,A
73759,6167.389208061308,B
73760,6167.431198728243,D
73761,6167.43597695214,D
73762,6167.436211155499,A
73763,6167.640386237389,A
73764,6167.729796930666,A
73765,6167.937479218471,D
73766,6168.1070625059265,D
73767,6168.113184520961,A
73768,6168.40392351981,A
73769,6168.4533117847905,A
73770,6168.704736964179,B
73771,6168.88478199543,C
73772,6169.276885152348,A
73773,6169.292015974733,D
73774,6169.4160787327355,D
73775,6169.46364657811,D
73776,6169.600297508353,B
73777,6169.687380882277,D
73778,6169.836612547127,A
73779,6169.86607931112,A
73780,6169.960087592842,D
73781,6169.96504775675,A
73782,6170.014456256271,C
73783,6170.066663041221,A
73784,6170.267633237957,A
73785,6170.393180122817,B
73786,6170.423678179921,A
73787,6170.506076941721,A
73788,6170.725400992558,A
73789,6170.859504795158,D
73790,6170.885970034976,D
73791,6170.896534871158,A
73792,6170.900128894944,B
73793,6171.047173259799,A
73794,6171.067920628306,A
73795,6171.072094062784,D
73796,6171.240194533524,D
73797,6171.376381111408,D
73798,6171.393101729412,A
73799,6171.4044472313235,D
73800,6171.6756881828405,D
73801,6171.689437016971,A
73802,6171.708035033717,D
73803,6171.844459167881,A
73804,6171.876232102227,C
73805,6172.145613961538,B
73806,6172.32070225785,D
73807,6172.348799868449,C
73808,6172.36980851728,A
73809,6172.501463170751,D
73810,6172.5017868263485,A
73811,6172.561049501237,A
73812,6172.6225228953135,C
73813,6172.726865319621,B
73814,6172.7983665837655,D
73815,6172.81558527095,A
73816,6172.856950072769,A
73817,6172.886115042942,A
73818,6173.045013496344,D
73819,6173.46079766917,C
73820,6173.693724602911,C
73821,6173.697211595426,A
73822,6173.808817249629,A
73823,6173.992960578966,B
73824,6174.016078997584,C
73825,6174.204006795037,B
73826,6174.296648930894,D
73827,6174.343722391053,D
73828,6174.477974174085,D
73829,6174.523109109005,D
73830,6174.571032997201,B
73831,6174.57337541546,C
73832,6174.610505506839,D
73833,6174.667910675346,A
73834,6174.787831411905,A
73835,6174.830908416974,A
73836,6174.872567989703,A
73837,6175.085136130889,A
73838,6175.211711919855,A
73839,6175.284129746817,D
73840,6175.289237010855,B
73841,6175.427709218534,B
73842,6175.4356136117385,B
73843,6175.700440403315,A
73844,6175.759827092018,A
73845,6175.797367978896,A
73846,6175.852318096421,A
73847,6176.088737255373,C
73848,6176.118536166839,D
73849,6176.216802992452,D
73850,6176.234519574353,A
73851,6176.266343699309,A
73852,6176.370505314987,A
73853,6176.551333691385,A
73854,6176.613272749489,B
73855,6176.6287500528515,A
73856,6176.772805323455,B
73857,6176.782655824945,B
73858,6176.933848086355,A
73859,6177.013524156926,D
73860,6177.077289445827,C
73861,6177.207978941918,B
73862,6177.303087024341,C
73863,6177.346238368169,D
73864,6177.396517538206,D
73865,6177.399265469791,D
73866,6177.485621059176,A
73867,6177.559178810904,A
73868,6177.567123320634,A
73869,6177.656179598645,C
73870,6177.708970148561,C
73871,6177.770569907784,A
73872,6177.995715811454,A
73873,6178.003673195361,B
73874,6178.021765184322,A
73875,6178.13452009052,D
73876,6178.1740339035205,A
73877,6178.22474479407,C
73878,6178.632598824854,A
73879,6178.679523364177,D
73880,6178.702911058897,A
73881,6178.8873259638585,B
73882,6178.896090174589,D
73883,6178.999645491363,A
73884,6179.138104102392,C
73885,6179.2061236889795,A
73886,6179.30897887729,A
73887,6179.495944339078,D
73888,6179.49915951865,C
73889,6179.519114434275,A
73890,6179.594342317686,A
73891,6179.732107829967,D
73892,6179.824485098987,B
73893,6179.965712337617,C
73894,6179.969682937724,D
73895,6179.988246576551,A
73896,6180.134449899447,A
73897,6180.334445140376,A
73898,6180.360527173391,A
73899,6180.438368799945,C
73900,6180.650639221761,A
73901,6180.741332892845,D
73902,6181.134868360978,A
73903,6181.173097498933,A
73904,6181.2207254564755,A
73905,6181.284411788183,D
73906,6181.3049194858695,D
73907,6181.350151001826,B
73908,6181.541065717345,A
73909,6181.5596661596555,C
73910,6181.6504191657295,A
73911,6181.797653915505,A
73912,6181.83311152383,A
73913,6181.942790436086,C
73914,6182.046422339163,A
73915,6182.217157541987,C
73916,6182.343368526399,A
73917,6182.370971416027,A
73918,6182.418597578071,D
73919,6182.440551393899,C
73920,6182.474137102007,B
73921,6182.4858105735375,A
73922,6182.75885873743,B
73923,6182.821063239766,A
73924,6182.917201290842,A
73925,6182.957140802502,A
73926,6183.11081598964,A
73927,6183.278075697866,A
73928,6183.3693321618075,B
73929,6183.402267697465,C
73930,6183.430664809857,B
73931,6183.824406691523,D
73932,6183.868652392471,D
73933,6183.949814444568,A
73934,6184.035203607329,A
73935,6184.096392222535,A
73936,6184.185632535538,A
73937,6184.401365888543,A
73938,6184.4422557888865,A
73939,6184.5977650943905,A
73940,6184.6815036005355,D
73941,6184.939687084563,C
73942,6185.10892992221,D
73943,6185.1332203721895,C
73944,6185.142860869237,D
73945,6185.298126935008,C
73946,6185.321995879714,A
73947,6185.39829390148,D
73948,6185.404105990112,A
73949,6185.533643257643,A
73950,6185.5371198773155,D
73951,6185.579389530678,A
73952,6185.666266737317,B
73953,6185.761460134809,A
73954,6185.763849733643,C
73955,6185.790228943773,B
73956,6185.89499637967,B
73957,6186.0361046229345,D
73958,6186.050018197194,B
73959,6186.142329325464,D
73960,6186.19208801416,D
73961,6186.1988280825135,B
73962,6186.248613546365,D
73963,6186.338948069311,B
73964,6186.339089910759,C
73965,6186.356757891928,A
73966,6186.368380052869,A
73967,6186.388191144403,A
73968,6186.516182310666,A
73969,6186.557322783056,C
73970,6186.582072659285,D
73971,6186.654973437658,A
73972,6186.6734159989755,D
73973,6186.706469423503,B
73974,6186.918431141968,A
73975,6186.939857792497,A
73976,6187.002076380622,D
73977,6187.020664164732,A
73978,6187.123566037124,A
73979,6187.130480735113,A
73980,6187.14448413421,A
73981,6187.217810190857,A
73982,6187.279014538772,A
73983,6187.313153391922,B
73984,6187.609874495595,A
73985,6187.630209428949,A
73986,6187.696075901511,A
73987,6187.895199078922,B
73988,6187.968169723773,D
73989,6187.988596702042,D
73990,6188.313561094927,D
73991,6188.360901880931,A
73992,6188.392812003931,A
73993,6188.4550952271875,B
73994,6189.154089779853,A
73995,6189.214295700584,A
73996,6189.321381908238,A
73997,6189.732917179291,A
73998,6189.791577901721,A
73999,6189.962874521098,D
74000,6189.9883578117015,A
74001,6190.154100980686,A
74002,6190.271245862209,D
74003,6190.290281752856,B
74004,6190.306821288192,C
74005,6190.361912650439,A
74006,6190.3957499851285,B
74007,6190.421825427997,D
74008,6190.48562674533,D
74009,6190.526916989094,C
74010,6190.605425266442,A
74011,6190.716663034591,A
74012,6190.729826388191,A
74013,6190.834214986698,A
74014,6190.8363133284765,B
74015,6190.916608186183,A
74016,6191.025129765647,C
74017,6191.08760203518,C
74018,6191.183044843201,D
74019,6191.204895913729,D
74020,6191.277848542066,A
74021,6191.327157478341,C
74022,6191.331183160457,A
74023,6191.370424035298,A
74024,6191.479797593387,B
74025,6191.604968714649,A
74026,6192.097249087529,B
74027,6192.18915086054,B
74028,6192.300457895119,A
74029,6192.313881605982,B
74030,6192.474014607046,B
74031,6192.59458968602,C
74032,6192.608226985678,B
74033,6192.674615184655,A
74034,6192.894006585273,A
74035,6193.027394415421,A
74036,6193.044080025498,A
74037,6193.198001452984,A
74038,6193.383322513835,A
74039,6193.6421609104,A
74040,6193.66631934108,C
74041,6193.862269523464,C
74042,6193.976975507483,B
74043,6194.042313368535,D
74044,6194.064518068846,A
74045,6194.100956347368,B
74046,6194.248105020472,D
74047,6194.31702640432,D
74048,6194.363964736003,D
74049,6194.490475260736,A
74050,6194.720186781822,A
74051,6194.744122636856,A
74052,6194.751634328907,D
74053,6194.752207173309,A
74054,6194.817791711737,C
74055,6194.930550278844,C
74056,6194.947628513504,C
74057,6194.956745433701,D
74058,6195.067560683116,A
74059,6195.144051685603,D
74060,6195.200570102508,D
74061,6195.226468272977,C
74062,6195.242384497147,B
74063,6195.262079025269,A
74064,6195.3441248390745,C
74065,6195.422100632084,D
74066,6195.443620011351,B
74067,6195.537796065089,B
74068,6195.543399082298,C
74069,6195.551677150727,B
74070,6195.615503169001,A
74071,6195.684362863336,D
74072,6195.692493969229,D
74073,6195.7682231394065,B
74074,6195.8430009318445,A
74075,6195.9224067954,A
74076,6196.019589521468,D
74077,6196.071272498145,C
74078,6196.106424474289,D
74079,6196.425070888627,B
74080,6196.751956486485,D
74081,6196.8211328150255,A
74082,6196.832180082945,D
74083,6196.984107123238,A
74084,6197.097791602443,C
74085,6197.1165266597945,A
74086,6197.118067342936,A
74087,6197.223961740835,A
74088,6197.245942525345,A
74089,6197.331801863094,B
74090,6197.603071838266,A
74091,6197.6978038139205,D
74092,6197.7196009397585,C
74093,6197.740376186053,D
74094,6198.0017892526575,C
74095,6198.089074313408,A
74096,6198.106839634893,D
74097,6198.3093319754735,C
74098,6198.312038363015,A
74099,6198.532508266479,A
74100,6198.566916472905,D
74101,6198.598539167284,A
74102,6198.796398452227,A
74103,6198.861678770767,C
74104,6198.981690474175,C
74105,6199.032253538655,A
74106,6199.12270867827,A
74107,6199.137244248774,A
74108,6199.244513355981,A
74109,6199.330066610615,D
74110,6199.4312236721635,A
74111,6199.541725920438,A
74112,6199.565585155938,D
74113,6199.58522367693,A
74114,6199.633627613797,C
74115,6199.709502215688,A
74116,6199.768811571917,C
74117,6199.9174729378965,D
74118,6199.9342960027225,A
74119,6200.0672882533445,D
74120,6200.2999876302565,C
74121,6200.370724861711,D
74122,6200.414432829107,A
74123,6200.480584449385,A
74124,6200.490076742379,D
74125,6200.604655638173,C
74126,6200.613809650248,C
74127,6200.644245263063,C
74128,6200.6449296500205,A
74129,6200.67065852583,A
74130,6200.735066976675,C
74131,6200.737638475861,C
74132,6200.809525882053,D
74133,6200.821459267301,D
74134,6200.856896213078,C
74135,6200.901543973724,C
74136,6200.991091545693,B
74137,6201.008241279295,D
74138,6201.136536405706,B
74139,6201.219782471193,A
74140,6201.286467490479,A
74141,6201.380443463253,A
74142,6201.380692770084,C
74143,6201.444489934715,A
74144,6201.472392237082,A
74145,6201.6008840066825,A
74146,6201.607509671352,B
74147,6201.613329490164,A
74148,6201.636479444693,A
74149,6201.653318811116,A
74150,6201.7081083092335,A
74151,6201.738895189147,A
74152,6201.793622533083,D
74153,6201.804841425348,A
74154,6201.886460012446,A
74155,6201.956441502025,C
74156,6201.970724882271,A
74157,6202.003385713349,A
74158,6202.040634133274,A
74159,6202.058337520679,C
74160,6202.175019478153,A
74161,6202.197827773972,B
74162,6202.2236284891405,D
74163,6202.2480733575585,D
74164,6202.369054535834,B
74165,6202.377912527307,C
74166,6202.378386837998,A
74167,6202.4365864389865,A
74168,6202.797037395644,A
74169,6202.839900576226,D
74170,6202.984361548219,A
74171,6203.087613215517,D
74172,6203.128484569448,C
74173,6203.14128703909,A
74174,6203.22513910099,A
74175,6203.260007692906,A
74176,6203.2856017309605,C
74177,6203.372107255824,D
74178,6203.433132370353,A
74179,6203.4338510066655,D
74180,6203.683373671962,D
74181,6203.77653759333,C
74182,6203.872254073308,A
74183,6203.920923697816,A
74184,6203.937732699369,A
74185,6203.968006107035,A
74186,6204.064892762498,B
74187,6204.086487506585,A
74188,6204.242408286139,A
74189,6204.285722100612,A
74190,6204.317536407604,B
74191,6204.438695967424,A
74192,6204.605878659313,C
74193,6204.651955314739,A
74194,6204.867345940398,D
74195,6204.934060875202,D
74196,6204.9462682416615,A
74197,6204.957705426515,A
74198,6204.99206468746,C
74199,6205.095945451434,C
74200,6205.1084790844725,D
74201,6205.205998873768,A
74202,6205.248038416582,A
74203,6205.288844605992,A
74204,6205.317351853774,D
74205,6205.395293532349,A
74206,6205.401463877834,D
74207,6205.5006397371135,A
74208,6205.56298966724,A
74209,6205.6417751259305,A
74210,6205.78995461189,A
74211,6205.801967689798,A
74212,6205.945148401053,A
74213,6206.0373539113425,A
74214,6206.1789618385155,A
74215,6206.2013481487975,D
74216,6206.350157846239,C
74217,6206.406654015484,D
74218,6206.4132187521545,C
74219,6206.465128426425,A
74220,6206.523601455756,D
74221,6206.567945059576,A
74222,6206.582480402223,A
74223,6206.968549768748,C
74224,6207.12985342186,D
74225,6207.23659853058,A
74226,6207.252721719362,A
74227,6207.268751381236,B
74228,6207.421202569478,B
74229,6207.51184656711,A
